trace_name,number_of_requests,wsr,slab_size,slab_cnt,mhMinDiff,rebalance_strategy,allocator,tag,throughput,rebalanced_slabs,miss_ratio,n_rebalanced_slabs,monitor_interval,n_alloc_failures,uuid,base_dir,miss_ratio_reduction_from_disabled,miss_ratio_reduction_from_lru_disabled,tuned_improvement
meta_202210_kv,1482478166,0.2,4,4385,5,marginal-hits-tuned,LRU,,952662.2888762975,195,0.03533101141133434,195,50000,0,meta_202210_kv-3c6b6fe7c17a3c0e3a9027eb582888f6,/nfs/hongshu/thesis-playground/paper-exp/efficiency/work_dir_meta_fixed_thresh,,,
meta_202210_kv,1482478166,0.2,4,4385,100,marginal-hits-tuned,LRU,,882574.4200078723,0,0.04322739280060331,0,50000,0,meta_202210_kv-be31b60f956085c96b08e450fafeec23,/nfs/hongshu/thesis-playground/paper-exp/efficiency/work_dir_meta_fixed_thresh,,,
meta_202210_kv,1482478166,0.2,4,4385,2,marginal-hits-tuned,LRU,,809801.6906042377,699,0.0329884844995417,699,50000,0,meta_202210_kv-332954227fc8b2108da3b37daae72fbf,/nfs/hongshu/thesis-playground/paper-exp/efficiency/work_dir_meta_fixed_thresh,,,
meta_202210_kv,1482478166,0.2,4,4385,20,marginal-hits-tuned,LRU,,845234.1778862616,30,0.04205535800113767,30,50000,0,meta_202210_kv-772ca56e41b3b5bb69eaa441cb2357c1,/nfs/hongshu/thesis-playground/paper-exp/efficiency/work_dir_meta_fixed_thresh,,,
meta_202210_kv,1482478166,0.2,4,4385,500,marginal-hits-tuned,LRU2Q,cold,928979.9080075305,0,0.04136029751145758,0,50000,0,meta_202210_kv-bdf8df2165a17b4b476d82253c30806f,/nfs/hongshu/thesis-playground/paper-exp/efficiency/work_dir_meta_fixed_thresh,,,
meta_202210_kv,1482478166,0.2,4,4385,1000,marginal-hits-tuned,LRU2Q,cold,1130604.0155304044,0,0.04136029751145758,0,50000,0,meta_202210_kv-9d9c03ca9e565287e9d410d993127a82,/nfs/hongshu/thesis-playground/paper-exp/efficiency/work_dir_meta_fixed_thresh,,,
meta_202210_kv,1482478166,0.2,4,4385,10,marginal-hits-tuned,LRU2Q,cold,854572.684313613,54,0.03830773585909258,54,50000,0,meta_202210_kv-2ec87e22c7cb7715fd26f9cd3310bf34,/nfs/hongshu/thesis-playground/paper-exp/efficiency/work_dir_meta_fixed_thresh,,,
meta_202210_kv,1482478166,0.2,4,4385,200,marginal-hits-tuned,LRU2Q,cold,989578.7651268685,0,0.04136029751145758,0,50000,0,meta_202210_kv-576e2f887704eb4bc38d3deea681556e,/nfs/hongshu/thesis-playground/paper-exp/efficiency/work_dir_meta_fixed_thresh,,,
meta_202210_kv,1482478166,0.2,4,4385,20,marginal-hits-tuned,LRU2Q,cold,1043822.1801141143,0,0.04136029751145758,0,50000,0,meta_202210_kv-f9c4ab95fa5707791fa3e1534ee725d8,/nfs/hongshu/thesis-playground/paper-exp/efficiency/work_dir_meta_fixed_thresh,,,
meta_202210_kv,1482478166,0.2,4,4385,20,marginal-hits-tuned,LRU2Q,cold,941766.1883390389,0,0.04136029751145758,0,50000,0,meta_202210_kv-121a43ace0c1b51ea45528b13dc9d4d4,/nfs/hongshu/thesis-playground/paper-exp/efficiency/work_dir_meta_fixed_thresh,,,
meta_202210_kv,1482478166,0.2,4,4385,5,marginal-hits-tuned,LRU2Q,cold,771471.166756289,171,0.0351988502743318,171,50000,0,meta_202210_kv-95d5437ea808e868936c86fc0d923793,/nfs/hongshu/thesis-playground/paper-exp/efficiency/work_dir_meta_fixed_thresh,,,
meta_202210_kv,1482478166,0.2,4,4385,5,marginal-hits-tuned,LRU2Q,cold,755628.648361494,171,0.0351988502743318,171,50000,0,meta_202210_kv-eda82aa10880118cef1ff57a27069fa2,/nfs/hongshu/thesis-playground/paper-exp/efficiency/work_dir_meta_fixed_thresh,,,
meta_202210_kv,1482478166,0.2,4,4385,1000,marginal-hits-tuned,LRU2Q,cold,1096840.574474496,0,0.04136029751145758,0,50000,0,meta_202210_kv-bd75f78b3cbf39d259064b8403552e91,/nfs/hongshu/thesis-playground/paper-exp/efficiency/work_dir_meta_fixed_thresh,,,
meta_202210_kv,1482478166,0.2,4,4385,50,marginal-hits-tuned,LRU2Q,cold,1171622.9200361778,0,0.04136029751145758,0,50000,0,meta_202210_kv-8175e01a9bd6b498e0da2cdf2da4e2a2,/nfs/hongshu/thesis-playground/paper-exp/efficiency/work_dir_meta_fixed_thresh,,,
meta_202210_kv,1482478166,0.2,4,4385,100,marginal-hits-tuned,LRU2Q,cold,874442.4054757131,0,0.04136029751145758,0,50000,0,meta_202210_kv-44e78e0132d3892ea718596932dba5e5,/nfs/hongshu/thesis-playground/paper-exp/efficiency/work_dir_meta_fixed_thresh,,,
meta_202210_kv,1482478166,0.2,4,4385,100,marginal-hits-tuned,LRU2Q,cold,1124591.105357188,0,0.04136029751145758,0,50000,0,meta_202210_kv-980aa69badede313203ed51d0a2df0ae,/nfs/hongshu/thesis-playground/paper-exp/efficiency/work_dir_meta_fixed_thresh,,,
meta_202210_kv,1482478166,0.2,4,4385,50,marginal-hits-tuned,LRU2Q,cold,734791.0253649581,0,0.04136029751145758,0,50000,0,meta_202210_kv-7342b73587f4f02dcfed157231869bab,/nfs/hongshu/thesis-playground/paper-exp/efficiency/work_dir_meta_fixed_thresh,,,
meta_202210_kv,1482478166,0.2,4,4385,10,marginal-hits-tuned,LRU2Q,cold,1037303.0933073988,54,0.03830773585909258,54,50000,0,meta_202210_kv-1f90330c796caf4643e9568a111eff68,/nfs/hongshu/thesis-playground/paper-exp/efficiency/work_dir_meta_fixed_thresh,,,
meta_202210_kv,1482478166,0.2,4,4385,2,marginal-hits-tuned,LRU2Q,cold,907074.0178252428,639,0.032917055454292604,639,50000,0,meta_202210_kv-012e37ae283f0f3ae887d26dfe5d9188,/nfs/hongshu/thesis-playground/paper-exp/efficiency/work_dir_meta_fixed_thresh,,,
meta_202210_kv,1482478166,0.2,4,4385,500,marginal-hits-tuned,LRU2Q,cold,879278.0606721377,0,0.04136029751145758,0,50000,0,meta_202210_kv-e058e919133d95663a050cec08ce5c6d,/nfs/hongshu/thesis-playground/paper-exp/efficiency/work_dir_meta_fixed_thresh,,,
meta_202210_kv,1482478166,0.2,4,4385,200,marginal-hits-tuned,LRU2Q,cold,933799.9012922394,0,0.04136029751145758,0,50000,0,meta_202210_kv-c5deb535fde57c7644c601eeae13d047,/nfs/hongshu/thesis-playground/paper-exp/efficiency/work_dir_meta_fixed_thresh,,,
meta_202210_kv,1482478166,0.2,4,4385,2,marginal-hits-tuned,LRU2Q,cold,854313.1527190038,639,0.032917055454292604,639,50000,0,meta_202210_kv-6c08bf87e666ee925293db9956d18aec,/nfs/hongshu/thesis-playground/paper-exp/efficiency/work_dir_meta_fixed_thresh,,,
meta_202210_kv,1482478166,0.2,4,4385,20,marginal-hits-tuned,TINYLFU,,873022.0502170252,34,0.04175485441854393,34,50000,0,meta_202210_kv-69407ea40c7e744db13673fb28551b28,/nfs/hongshu/thesis-playground/paper-exp/efficiency/work_dir_meta_fixed_thresh,,,
meta_202210_kv,1482478166,0.2,4,4385,5,marginal-hits-tuned,TINYLFU,,1011487.8977643158,197,0.035295127577615874,197,50000,0,meta_202210_kv-92b54b2fb84a7c4e70b9b5574bae8b7b,/nfs/hongshu/thesis-playground/paper-exp/efficiency/work_dir_meta_fixed_thresh,,,
meta_202210_kv,1482478166,0.2,4,4385,200,marginal-hits-tuned,TINYLFU,,847852.5668047688,0,0.04308862785639165,0,50000,0,meta_202210_kv-526a186e058df925ae7c76deda9d7396,/nfs/hongshu/thesis-playground/paper-exp/efficiency/work_dir_meta_fixed_thresh,,,
meta_202210_kv,1482478166,0.2,4,4385,10,marginal-hits-tuned,TINYLFU,,720853.4201525775,77,0.03799645775019124,77,50000,0,meta_202210_kv-3dbec965029c316104fd86c21fb2b16a,/nfs/hongshu/thesis-playground/paper-exp/efficiency/work_dir_meta_fixed_thresh,,,
meta_202210_kv,1482478166,0.2,4,4385,1000,marginal-hits-tuned,TINYLFU,,964720.3582713327,0,0.04308862785639165,0,50000,0,meta_202210_kv-f560a7480663bf0b924999ef871680ad,/nfs/hongshu/thesis-playground/paper-exp/efficiency/work_dir_meta_fixed_thresh,,,
meta_202210_kv,1482478166,0.2,4,4385,50,marginal-hits-tuned,TINYLFU,,894744.8222914658,0,0.04308862785639165,0,50000,0,meta_202210_kv-50fa99e08bc6d78724ec4822dccac775,/nfs/hongshu/thesis-playground/paper-exp/efficiency/work_dir_meta_fixed_thresh,,,
meta_202210_kv,1482478166,0.2,4,4385,2,marginal-hits-tuned,TINYLFU,,716164.0382624087,700,0.03296148174097291,700,50000,0,meta_202210_kv-fde8b7be8ffc6ca1ac4a8859e6064a17,/nfs/hongshu/thesis-playground/paper-exp/efficiency/work_dir_meta_fixed_thresh,,,
meta_202210_kv,1482478166,0.2,4,4385,500,marginal-hits-tuned,TINYLFU,,717967.9234268179,0,0.04308862785639165,0,50000,0,meta_202210_kv-1bcd32e9124c68648ad6fc5c5c9f441a,/nfs/hongshu/thesis-playground/paper-exp/efficiency/work_dir_meta_fixed_thresh,,,
meta_202210_kv,1482478166,0.2,4,4385,100,marginal-hits-tuned,TINYLFU,,815849.8118163843,0,0.04308862785639165,0,50000,0,meta_202210_kv-9c94bfa8fa19fbae3d1b60b751b81cb5,/nfs/hongshu/thesis-playground/paper-exp/efficiency/work_dir_meta_fixed_thresh,,,
meta_202210_kv,1482478166,0.4,4,8769,500,marginal-hits-tuned,LRU,,824717.9495102639,0,0.03535006059576597,0,50000,0,meta_202210_kv-66cbf2bd2a14ee41580c5d8c7041f140,/nfs/hongshu/thesis-playground/paper-exp/efficiency/work_dir_meta_fixed_thresh,,,
meta_202210_kv,1482478166,0.4,4,8769,50,marginal-hits-tuned,LRU,,1145843.9147749837,0,0.03535006059576597,0,50000,0,meta_202210_kv-2d9147e763d7a66a789bfd058ed2b9a4,/nfs/hongshu/thesis-playground/paper-exp/efficiency/work_dir_meta_fixed_thresh,,,
meta_202210_kv,1482478166,0.4,4,8769,20,marginal-hits-tuned,LRU,,777649.3273710833,0,0.03535006059576597,0,50000,0,meta_202210_kv-ce0bb3117c97020703fc0502b03d97af,/nfs/hongshu/thesis-playground/paper-exp/efficiency/work_dir_meta_fixed_thresh,,,
meta_202210_kv,1482478166,0.4,4,8769,10,marginal-hits-tuned,LRU,,835274.4980471296,1,0.03533094935308477,1,50000,0,meta_202210_kv-ae16ab106e731d3600e15c6bf30f0baa,/nfs/hongshu/thesis-playground/paper-exp/efficiency/work_dir_meta_fixed_thresh,,,
meta_202210_kv,1482478166,0.4,4,8769,1000,marginal-hits-tuned,LRU,,1112606.67247833,0,0.03535006059576597,0,50000,0,meta_202210_kv-3e0c39996c0f9ed145cd17a72623350c,/nfs/hongshu/thesis-playground/paper-exp/efficiency/work_dir_meta_fixed_thresh,,,
meta_202210_kv,1482478166,0.4,4,8769,200,marginal-hits-tuned,LRU,,828590.1066061814,0,0.03535006059576597,0,50000,0,meta_202210_kv-cd52e717870dc1f2977f6161f084e247,/nfs/hongshu/thesis-playground/paper-exp/efficiency/work_dir_meta_fixed_thresh,,,
meta_202210_kv,1482478166,0.4,4,8769,5,marginal-hits-tuned,LRU,,984533.9904980215,68,0.03430569917749467,68,50000,0,meta_202210_kv-539b945e4ac7d4ffaff5e338c1c1a391,/nfs/hongshu/thesis-playground/paper-exp/efficiency/work_dir_meta_fixed_thresh,,,
meta_202210_kv,1482478166,0.4,4,8769,2,marginal-hits-tuned,LRU,,779974.8268742672,417,0.03276842324840014,417,50000,0,meta_202210_kv-84676562107ccbe0f6f69e2adb29748f,/nfs/hongshu/thesis-playground/paper-exp/efficiency/work_dir_meta_fixed_thresh,,,
meta_202210_kv,1482478166,0.4,4,8769,100,marginal-hits-tuned,LRU,,1305786.4319084978,0,0.03535006059576597,0,50000,0,meta_202210_kv-4f72512a2f35926b7fab87ec91588d7b,/nfs/hongshu/thesis-playground/paper-exp/efficiency/work_dir_meta_fixed_thresh,,,
meta_202210_kv,1482478166,0.4,4,8769,500,marginal-hits-tuned,LRU2Q,cold,962698.8842181931,0,0.03478828368795011,0,50000,0,meta_202210_kv-a0e08847140558fbb161371b1cd8d8b7,/nfs/hongshu/thesis-playground/paper-exp/efficiency/work_dir_meta_fixed_thresh,,,
meta_202210_kv,1482478166,0.4,4,8769,20,marginal-hits-tuned,LRU2Q,cold,797006.2152461328,0,0.03478828368795011,0,50000,0,meta_202210_kv-8aaf64c49db30ef70744b49493118c4c,/nfs/hongshu/thesis-playground/paper-exp/efficiency/work_dir_meta_fixed_thresh,,,
meta_202210_kv,1482478166,0.4,4,8769,10,marginal-hits-tuned,LRU2Q,cold,820717.4352822028,0,0.03478828368795011,0,50000,0,meta_202210_kv-06366215744a7d2aba47d352fe28314d,/nfs/hongshu/thesis-playground/paper-exp/efficiency/work_dir_meta_fixed_thresh,,,
meta_202210_kv,1482478166,0.4,4,8769,5,marginal-hits-tuned,LRU2Q,cold,855140.2176199319,54,0.034105590328134386,54,50000,0,meta_202210_kv-ec8a71425fe69e3c0a1d95bc8bdcabcb,/nfs/hongshu/thesis-playground/paper-exp/efficiency/work_dir_meta_fixed_thresh,,,
meta_202210_kv,1482478166,0.4,4,8769,20,marginal-hits-tuned,LRU2Q,cold,1007545.045370851,0,0.03478828368795011,0,50000,0,meta_202210_kv-9be3cca4cb39f5fd248632b12af28781,/nfs/hongshu/thesis-playground/paper-exp/efficiency/work_dir_meta_fixed_thresh,,,
meta_202210_kv,1482478166,0.4,4,8769,1000,marginal-hits-tuned,LRU2Q,cold,1045494.5799923821,0,0.03478828368795011,0,50000,0,meta_202210_kv-0ef3172a257c4871efe490636f0af4ab,/nfs/hongshu/thesis-playground/paper-exp/efficiency/work_dir_meta_fixed_thresh,,,
meta_202210_kv,1482478166,0.4,4,8769,2,marginal-hits-tuned,LRU2Q,cold,1013651.5786418938,376,0.03273866969046477,376,50000,0,meta_202210_kv-33cb5fba77609688fb576c2f41707e2f,/nfs/hongshu/thesis-playground/paper-exp/efficiency/work_dir_meta_fixed_thresh,,,
meta_202210_kv,1482478166,0.4,4,8769,200,marginal-hits-tuned,LRU2Q,cold,955713.2989765999,0,0.03478828368795011,0,50000,0,meta_202210_kv-c55fa3499466f23af5a2f7824c74d06a,/nfs/hongshu/thesis-playground/paper-exp/efficiency/work_dir_meta_fixed_thresh,,,
meta_202210_kv,1482478166,0.4,4,8769,100,marginal-hits-tuned,LRU2Q,cold,749070.4824697966,0,0.03478828368795011,0,50000,0,meta_202210_kv-4e89e45a7fde7f41ad6ca5ab6bf0c1ad,/nfs/hongshu/thesis-playground/paper-exp/efficiency/work_dir_meta_fixed_thresh,,,
meta_202210_kv,1482478166,0.4,4,8769,200,marginal-hits-tuned,LRU2Q,cold,1144602.0935449046,0,0.03478828368795011,0,50000,0,meta_202210_kv-ff54caf7ce302bfe8423c11ef1c74f33,/nfs/hongshu/thesis-playground/paper-exp/efficiency/work_dir_meta_fixed_thresh,,,
meta_202210_kv,1482478166,0.4,4,8769,50,marginal-hits-tuned,LRU2Q,cold,896451.552326144,0,0.03478828368795011,0,50000,0,meta_202210_kv-75018af5ff032a55da12c89f2636ee54,/nfs/hongshu/thesis-playground/paper-exp/efficiency/work_dir_meta_fixed_thresh,,,
meta_202210_kv,1482478166,0.4,4,8769,10,marginal-hits-tuned,LRU2Q,cold,816711.6292187235,0,0.03478828368795011,0,50000,0,meta_202210_kv-76fe5083ee253eda8326764d770265b0,/nfs/hongshu/thesis-playground/paper-exp/efficiency/work_dir_meta_fixed_thresh,,,
meta_202210_kv,1482478166,0.4,4,8769,2,marginal-hits-tuned,LRU2Q,cold,741395.6102089998,376,0.03273866969046477,376,50000,0,meta_202210_kv-83e5e84b829f647dc2c947ea14979075,/nfs/hongshu/thesis-playground/paper-exp/efficiency/work_dir_meta_fixed_thresh,,,
meta_202210_kv,1482478166,0.4,4,8769,50,marginal-hits-tuned,LRU2Q,cold,811970.9121534007,0,0.03478828368795011,0,50000,0,meta_202210_kv-68bb97a3d1e5cba2036e5d8600b986e1,/nfs/hongshu/thesis-playground/paper-exp/efficiency/work_dir_meta_fixed_thresh,,,
meta_202210_kv,1482478166,0.4,4,8769,500,marginal-hits-tuned,LRU2Q,cold,747861.98597413,0,0.03478828368795011,0,50000,0,meta_202210_kv-c6027327850122cd36a1323c1877b243,/nfs/hongshu/thesis-playground/paper-exp/efficiency/work_dir_meta_fixed_thresh,,,
meta_202210_kv,1482478166,0.4,4,8769,1000,marginal-hits-tuned,LRU2Q,cold,950899.018755441,0,0.03478828368795011,0,50000,0,meta_202210_kv-01a91ce311f36dfa5d3830a00918965f,/nfs/hongshu/thesis-playground/paper-exp/efficiency/work_dir_meta_fixed_thresh,,,
meta_202210_kv,1482478166,0.4,4,8769,100,marginal-hits-tuned,LRU2Q,cold,1015603.5686788225,0,0.03478828368795011,0,50000,0,meta_202210_kv-1b6dba6cce90ec80c7019bdffe6a9981,/nfs/hongshu/thesis-playground/paper-exp/efficiency/work_dir_meta_fixed_thresh,,,
meta_202210_kv,1482478166,0.4,4,8769,5,marginal-hits-tuned,LRU2Q,cold,979969.0059158107,54,0.034105590328134386,54,50000,0,meta_202210_kv-9d3a10fe3f117439f28cc4fb01c93a16,/nfs/hongshu/thesis-playground/paper-exp/efficiency/work_dir_meta_fixed_thresh,,,
meta_202210_kv,1482478166,0.4,4,8769,10,marginal-hits-tuned,TINYLFU,,916546.502546585,0,0.0353841042674756,0,50000,0,meta_202210_kv-a361ab919557b0b258c0e90fcff4f4ff,/nfs/hongshu/thesis-playground/paper-exp/efficiency/work_dir_meta_fixed_thresh,,,
meta_202210_kv,1482478166,0.4,4,8769,2,marginal-hits-tuned,TINYLFU,,929747.4727538447,432,0.03276788833327074,432,50000,0,meta_202210_kv-270f07f7e63838b700f8752be39ddabb,/nfs/hongshu/thesis-playground/paper-exp/efficiency/work_dir_meta_fixed_thresh,,,
meta_202210_kv,1482478166,0.4,4,8769,500,marginal-hits-tuned,TINYLFU,,871648.8277922504,0,0.0353841042674756,0,50000,0,meta_202210_kv-8019d222201bdf230442fe6e4ade6355,/nfs/hongshu/thesis-playground/paper-exp/efficiency/work_dir_meta_fixed_thresh,,,
meta_202210_kv,1482478166,0.4,4,8769,20,marginal-hits-tuned,TINYLFU,,977047.291240139,0,0.0353841042674756,0,50000,0,meta_202210_kv-4f4597c2c6c2a72b2d03160ee135dd93,/nfs/hongshu/thesis-playground/paper-exp/efficiency/work_dir_meta_fixed_thresh,,,
meta_202210_kv,1482478166,0.4,4,8769,5,marginal-hits-tuned,TINYLFU,,734911.944756527,66,0.034356710384090744,66,50000,0,meta_202210_kv-914971e216de46b7831c419301ff2efe,/nfs/hongshu/thesis-playground/paper-exp/efficiency/work_dir_meta_fixed_thresh,,,
meta_202210_kv,1482478166,0.4,4,8769,50,marginal-hits-tuned,TINYLFU,,748258.3226877693,0,0.0353841042674756,0,50000,0,meta_202210_kv-da3a59d213b36c085d0e350434f3d70c,/nfs/hongshu/thesis-playground/paper-exp/efficiency/work_dir_meta_fixed_thresh,,,
meta_202210_kv,1482478166,0.4,4,8769,200,marginal-hits-tuned,TINYLFU,,796378.4138645659,0,0.0353841042674756,0,50000,0,meta_202210_kv-4718328c01cadeb71c61f31590addfe4,/nfs/hongshu/thesis-playground/paper-exp/efficiency/work_dir_meta_fixed_thresh,,,
meta_202210_kv,1482478166,0.4,4,8769,1000,marginal-hits-tuned,TINYLFU,,756542.1659115987,0,0.0353841042674756,0,50000,0,meta_202210_kv-23a6ff6e12a65aac23dead5b009274c3,/nfs/hongshu/thesis-playground/paper-exp/efficiency/work_dir_meta_fixed_thresh,,,
meta_202210_kv,1482478166,0.4,4,8769,100,marginal-hits-tuned,TINYLFU,,787473.4429425986,0,0.0353841042674756,0,50000,0,meta_202210_kv-88dc532e7edff7201f525bb8764886d5,/nfs/hongshu/thesis-playground/paper-exp/efficiency/work_dir_meta_fixed_thresh,,,
